Mixing_Speed_RPM,Reducing_Agent_NaBH4,Reducing_Agent_ascorbic_acid,Reducing_Agent_citrate,Stabilizer_CTAB,Stabilizer_PEG,Stabilizer_PVP,Stabilizer_citrate,Precursor_Conc_mM,pH,Temperature_C,Reaction_Time_min,Particle_Size_nm,Zeta_Potential_mV,Polydispersity,Drug_Loading_Efficiency_%,Targeting_Efficiency_%,Cytotoxicity_%
0.7027,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.580778121775675,3.5,59.0,5.0,25.0,0.886190025849479,0.26977374919979846,0.558045692631895,0.1752250107825608,0.7736001289004678
0.7155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5006090695367231,3.5,95.0,5.0,24.0,0.01260823131860922,0.390869172315628,1.0,1.0,0.2295213711895861
0.1255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.3929267443320565,4.5,65.0,5.0,31.0,0.04740086307391195,0.6630697673204858,1.0,0.9965386224680438,0.1643806864957246
0.7891,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0112513726534744,4.0,22.0,52.0,15.0,0.02780483022737379,0.24626117048094553,1.0,0.7713883634142037,0.48305669045768684
0.4718,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7779802906138125,3.5,88.0,5.0,34.0,0.2873120468682864,0.38972132601418963,1.0,0.9789417308498477,0.1979850300413602
0.9873,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7086919360253179,8.5,77.0,5.0,31.0,0.06665649623355646,0.17251182176239965,0.876705986422953,0.7416908640607677,0.2011492571561349
0.9264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6029927533343287,5.0,27.0,22.0,15.0,0.0901009130230086,0.4614381467292573,1.0,0.8068630809541392,0.5690405592270209
0.4536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1784422082028276,4.5,63.0,6.0,20.0,0.047409665975600646,0.5388363965923494,0.8104409771968243,0.5054423409088583,0.3791230696106654
0.9227,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.630223435787897,9.0,41.0,16.0,20.0,0.8585428708082491,0.22027920985568428,0.5758190882208621,0.22580295539134831,0.8814127546543505
0.2418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7885167192802751,7.5,26.0,22.0,16.0,0.03851216375125899,0.6669049043360665,1.0,0.4080618888608024,0.4034370991385361
0.5373,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0235907466065606,5.5,28.0,47.0,23.0,0.8014899170009497,0.3066334013060835,0.4873617073162254,0.36227601059976566,0.7479969524924025
0.0727,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34767800630243134,3.0,83.0,5.0,34.0,0.2582613710111929,0.5181107646072797,1.0,1.0,0.21503832919594557
0.3227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.072161681583135,3.0,95.0,5.0,44.0,0.2797486495214288,0.6386233125036361,0.693934493532074,0.8753489751052977,0.27966645170081994
0.3555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.336831994668665,5.5,80.0,5.0,29.0,0.12691648787180027,0.609628142285923,0.7856595190595695,0.5885847044979198,0.40088673865902763
0.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4685510408150169,9.0,29.0,46.0,16.0,0.060464646739344485,0.15384482423783852,1.0,0.914904261053734,0.3320844161423382
0.3336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.709266916437317,3.0,30.0,15.0,16.0,0.902274457190994,0.6712396406678031,0.5544678047081532,0.21000371810511131,1.0
0.7255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8173646485173705,5.0,97.0,5.0,28.0,0.23870380938419428,0.22217394708477456,1.0,1.0,0.17782023667950508
0.4291,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.37580644415091846,8.5,50.0,18.0,22.0,0.19770550065335868,0.3474695400723513,1.0,0.875322809657732,0.24298449596914895
0.3373,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.890939941798958,6.5,95.0,5.0,38.0,0.2322507370828909,0.49670833288936367,0.49707506412892377,0.754853661163127,0.4305330114394759
0.2091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5515241939368598,9.5,26.0,18.0,15.0,0.12844590057470762,0.727792247045495,0.8752047742420358,0.3642313454395619,0.6410962689024149
0.2245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.158195115898477,8.0,42.0,7.0,19.0,0.8256906338581484,0.7249905940912701,0.7442747459067033,0.4087395811802639,0.4938688432294034
0.0218,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8284904195846647,3.0,68.0,7.0,32.0,0.2855937741398473,0.7001508266961286,1.0,0.949429412991183,0.1700607087393811
0.1645,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5329656821972262,8.5,25.0,16.0,16.0,0.2167233856846556,0.7136094405357302,1.0,0.4496395899066472,0.5213476283951224
0.8718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3695152265966164,6.0,97.0,5.0,24.0,0.034403941444785424,0.3825033245663345,1.0,1.0,0.3216087055498899
0.8527,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5851943425293321,10.5,59.0,8.0,27.0,0.8970621844033662,0.13134947356899518,0.4889284371084269,0.27589579888130944,0.7834988059145626
0.1236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7284363772566569,3.5,76.0,5.0,36.0,0.019342983322934493,0.660369612882593,1.0,1.0,0.18715418485430185
0.8209,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.802520592007473,7.0,29.0,15.0,15.0,0.21426685222884423,0.45480465831555117,1.0,0.4080128674561643,0.5723104202953241
0.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1275469281268293,9.5,28.0,26.0,15.0,0.2589347068437663,0.31838091428085613,1.0,0.8750358877683299,0.4491594084249082
0.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.942579773399301,10.5,91.0,5.0,45.0,0.7328349836130748,0.2802540588877619,0.29734949609843453,0.7701953658452102,0.893869662652619
0.1055,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.404894598559418,7.5,44.0,15.0,27.0,0.13395343245290614,0.5149892862622208,0.7726242589614573,0.6343968869130853,0.22438519967262588
0.8964,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6785536274908124,3.0,65.0,5.0,15.0,0.2650287891402461,0.2020833951029518,1.0,0.3947070409599175,0.6995613519405744
0.8636,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.108888966567542,5.5,100.0,5.0,42.0,0.9467645596409096,0.2898253913358875,0.21158238838825227,0.5211706984989711,0.9765280512553653
0.3064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3060872389446011,8.0,56.0,5.0,30.0,0.24777549564242046,0.3892583491357925,1.0,1.0,0.10789878466013111
0.8282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10498320598084478,4.0,50.0,5.0,15.0,0.0028688562536258178,0.3251596323722812,1.0,0.8543004225142027,0.5171500552803974
0.0264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2073214190635864,6.0,70.0,5.0,28.0,0.04507001433090713,0.8834199495880884,0.4741138150494101,0.6541751194921693,0.2549842013601106
0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.752754302992426,4.0,91.0,5.0,47.0,0.881606216193504,0.45553605223296634,0.2548964621910307,0.5374185484223438,0.9044631300499375
0.3782,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.491722701992794,10.0,21.0,49.0,15.0,0.05193777465213045,0.5805289388407814,1.0,0.8144320339838619,0.41536886169826825
0.7673,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.569745350016027,5.5,50.0,5.0,18.0,0.2276090493185307,0.3900711602042072,0.7647963210918486,0.3347563401630662,0.485644485174368
0.8127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.456520708128997,7.5,79.0,5.0,39.0,0.28924694480062724,0.29606857992934654,0.7425493049548656,0.8216533800900362,0.2681798728459382
0.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.102080298394084,10.5,49.0,16.0,29.0,0.2591682101397612,0.4381533344527422,0.9091710988818439,0.5862478058552689,0.28596773300928413
0.3091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.139649444716728,3.0,54.0,5.0,15.0,0.11386267373393105,0.717039861749181,0.8548460574754418,0.26026382630486167,0.6351524826997125
0.6645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32455560367847497,3.0,20.0,94.0,16.0,0.1408852855065882,0.2567232443228439,1.0,0.7965975174872094,0.3878501906749846
0.6245,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6340109804140495,8.5,42.0,17.0,28.0,0.7725033270047885,0.44007566624142247,0.45824159475662574,0.448154498034082,0.7324686148180404
0.7982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.128539535831568,8.5,28.0,45.0,15.0,0.17488135434110064,0.2151380075515178,1.0,0.4450468156881957,0.5856368968224637
0.7809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8726189966097551,7.5,66.0,8.0,20.0,0.003740407577809801,0.34961819700033003,1.0,0.9141265032807618,0.337460531619988
0.7873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0091601291410033,7.5,32.0,11.0,15.0,0.2870043243600041,0.41026829323128167,1.0,0.7933437480919084,0.4158609162201978
0.6827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.947394671082375,9.0,60.0,5.0,27.0,0.28270143697023864,0.34104656439109404,0.8592943284116493,0.7266856664327507,0.2620744483887913
0.6464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.810629299377886,8.0,22.0,18.0,15.0,0.09817639881111534,0.6802396679158141,1.0,0.775952646161277,0.45028477209026574
0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6576752057575318,11.0,60.0,10.0,20.0,0.06877390060271898,0.02708028899148729,1.0,0.9711195831637055,0.29594454673725124
0.9209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9068530316465988,10.0,56.0,13.0,22.0,0.02281026500970823,0.19296303186079122,1.0,0.5444006191704064,0.3255827544345029
0.7218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1395193790328915,10.0,76.0,5.0,31.0,0.7714707576516668,0.2626046262500298,0.4047332987106832,0.36869120944246836,0.7505601285113561
0.0536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8661098993087549,9.5,95.0,8.0,36.0,0.7305544165307281,0.6292584665154225,0.41933470856644217,0.4740813047455539,0.8037216476494329
0.6891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.604037112026768,8.5,43.0,16.0,18.0,0.04950717896464202,0.4476485075678872,1.0,0.9590238330388686,0.4100922209138281
0.2927,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8102304937557254,3.5,95.0,5.0,35.0,0.8500420924264493,0.5281468156057394,0.35966348394426173,0.2638193737651009,0.7974968675195241
0.2591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9823559908353177,6.0,67.0,5.0,28.0,0.21438319269678924,0.6573999088566583,0.8770459784656256,0.6787281263207131,0.2446973512531349
0.2518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6164289777598357,3.5,86.0,5.0,30.0,0.27491389958895707,0.5618533930968717,1.0,0.951603213290506,0.26822243102455295
0.0527,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.4703658198900795,3.5,66.0,5.0,29.0,0.014262032464379737,0.8113101931791608,0.9316998171857626,0.5701166781606918,0.26512464599697205
0.9309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.080758783458246,8.5,52.0,5.0,17.0,0.09872172250910544,0.39520538344833167,1.0,0.5197944874091213,0.5183650066557077
0.8927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5026314616969443,7.0,46.0,9.0,22.0,0.2288847139729434,0.2675711972573134,1.0,0.8220575298545426,0.34661437128259853
0.3218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8836071886195889,11.0,51.0,18.0,28.0,0.8477323028225641,0.512968981068163,0.4931482186524766,0.33057031949190774,0.7663693499203263
0.8318,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1050970407759009,5.5,37.0,10.0,15.0,0.9188151982994202,0.36479408152807047,0.5981644389933124,0.12661572500861995,1.0
0.0782,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.613196532202747,5.5,66.0,5.0,34.0,0.18974209397453662,0.6288993737217409,1.0,0.9975290457969005,0.21120842521711292
0.4809,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1052220866183315,11.0,71.0,5.0,33.0,0.008929330507941369,0.5316519860976022,1.0,0.9243598128434861,0.29665719071856694
0.0636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4674481403413935,4.5,83.0,5.0,28.0,0.2405721384515468,0.7708277763901178,1.0,0.9529891478294742,0.28861567930558124
0.9882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6109490102957498,6.0,78.0,5.0,21.0,0.1113636159918237,0.10356648006983127,0.7708206355008563,0.4864682503095581,0.493739243583722
0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6790165731659545,9.5,34.0,9.0,15.0,0.24573758961464376,0.8773726440905859,0.9031023143685034,0.38048129593342395,0.6759601042287293
0.9573,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6203656020667833,9.0,62.0,7.0,21.0,0.7088347229586607,0.029055465081967546,0.7388783550841386,0.55435683718769,0.4345805216577111
0.5455,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.815965536423378,5.0,56.0,9.0,29.0,0.777699441201704,0.44804237415095083,0.28549731148268676,0.37022091039236416,0.7097913561391173
0.5664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.103405672737845,7.0,15.0,56.0,15.0,0.007339682151639104,0.40964737313827393,1.0,0.8137761243327094,0.47116984632051806
0.7864,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.532294557368731,5.0,70.0,5.0,23.0,0.2466980749196152,0.2805757782274222,1.0,0.958513919483789,0.3033965414347623
0.3745,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8233578886776507,9.0,22.0,33.0,15.0,0.8039608598410477,0.7405379379821057,0.5980555775649706,0.16574134720969047,1.0
0.2064,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.176208099693469,10.0,83.0,9.0,35.0,0.06661283641515275,0.5807535892309044,1.0,0.9780899729285765,0.23900539961160727
0.08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66858252799547,8.5,85.0,7.0,37.0,0.05458820759584532,0.618895170241572,0.9651731203857669,1.0,0.1332120550512849
0.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5386108909702925,7.0,33.0,25.0,22.0,0.11573369165899078,0.6205142348206206,1.0,0.8795269436561858,0.17431361507140733
0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.8651783686021608,10.5,24.0,63.0,21.0,0.251576258683045,0.4777059252118744,0.9950806465980299,0.5700709583658424,0.28720568139130265
0.2618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0620949794776195,7.5,23.0,50.0,17.0,0.2540601482656073,0.5544096519612812,0.7599175568106019,0.46682515925661505,0.48748730283724284
0.0564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.638328960694663,5.5,87.0,5.0,35.0,0.8479708399297311,0.8802894682418486,0.2933133621788212,0.4724425036241333,0.9005002666628497
0.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7276406230434835,5.0,23.0,34.0,15.0,0.26037860013530734,0.5397515892392684,1.0,0.715799660669829,0.45274210404856186
0.0809,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.455124780732112,6.5,72.0,5.0,40.0,0.23515132837533864,0.7609507067201265,1.0,1.0,0.22116954676945694
0.8873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5920671251776213,10.5,84.0,5.0,26.0,0.2842329939723358,0.39423219139251997,1.0,0.9211536826181829,0.25222099316480445
0.6009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.876401035246804,9.5,74.0,8.0,47.0,0.23654548726895308,0.47594372941027874,0.6534569265456281,0.9110007045651288,0.23793296178645607
0.9291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2624277161224695,7.5,19.0,87.0,15.0,0.2391382993102938,0.08755045946656159,1.0,0.44289651697635657,0.50667292764527
0.8909,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2853094484765768,6.5,45.0,27.0,26.0,0.11931559919698792,0.12003728046096818,0.9635312105101009,0.6514375600490404,0.2592435530073242
0.1755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.90231033605765,9.0,48.0,6.0,25.0,0.8334637039534403,0.7377424361881265,0.3638193302364078,0.26212589466127445,0.803024902883185
0.6173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.4192803594529537,7.5,18.0,42.0,15.0,0.7917218998199878,0.4952211189762401,0.6077577128177324,0.17022310687660036,1.0
0.9391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8981118280934606,8.0,46.0,6.0,23.0,0.2018922485296889,0.22524917417111445,0.9213408343550035,0.6531603251724899,0.29411543343095836
0.4236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.8794619448816245,9.5,25.0,45.0,24.0,0.8078739067936189,0.4833473621558375,0.5786695135687651,0.2063819416762005,0.8368814022899264
0.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.363671726520471,7.5,68.0,5.0,24.0,0.09412400199094395,0.21159548504149972,1.0,0.909710628814237,0.24212611854851995
0.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7765773714790998,10.5,31.0,34.0,19.0,0.11522160414656363,0.49266399865368193,1.0,0.8121364166203558,0.2977989251078701
0.8845,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.680190720195615,6.0,95.0,5.0,49.0,0.8457495265070916,0.2982187789401394,0.2221084179507079,0.6692227433526231,0.9634776339935391
0.2264,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2476562540806867,8.5,19.0,70.0,16.0,0.16207362265109754,0.5571387136106263,0.9543072698985456,0.3592647429489846,0.5594623607010186
0.0427,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4209018085016876,7.0,31.0,24.0,29.0,0.7183083205523344,0.7208677441960037,0.3072127354021247,0.2571137850757699,0.7949225099388889
0.9245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28929922791043056,7.5,18.0,41.0,15.0,0.8511262497548966,0.25123562849235503,0.5459572134953327,0.18648149203261,1.0
0.6445,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.401979578237287,5.0,96.0,5.0,35.0,0.14618789300543295,0.35581458515500863,0.7082622433869928,0.7398196472126249,0.38012701533263205
0.1336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.899056137211642,7.5,57.0,5.0,36.0,0.028912522469537294,0.7231378604631734,0.8353901250134744,0.7427083722494984,0.247268012896892
0.8264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.3347868279065804,9.5,48.0,14.0,21.0,0.7512560031824216,0.24456958771108928,0.8857804094379352,0.5158501726268274,0.3855030811681473
0.0982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.9590905437220556,4.5,82.0,5.0,46.0,0.7642092568046537,0.6842326851576422,0.25236449736022515,0.4877339734989795,0.9616339578840001
0.1255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.632390323142642,6.5,27.0,27.0,15.0,0.28375550096263197,0.7612532355732912,1.0,0.8187106398865726,0.5047447962393209
0.1991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2057721653597326,3.5,60.0,5.0,29.0,0.28958050578335953,0.6625760289508985,0.7735069869488415,0.5976576313353249,0.24461049538744634
0.6336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.010773455268012,4.0,20.0,50.0,15.0,0.24217252758878893,0.41824988192130164,1.0,0.40428251065287957,0.49151225135280074
0.9055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8104687952426721,4.0,23.0,21.0,15.0,0.9409235192286485,0.3346836146704468,0.7141411809366517,0.2222805867978963,0.9669935605785294
0.0636,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.280458590886393,6.0,20.0,60.0,27.0,0.26064407248746896,0.6472669079439296,0.8665773785842202,0.6312026270756675,0.12277183141142392
0.4164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3800095697821697,9.5,75.0,5.0,29.0,0.06602837201118172,0.5369240549726847,1.0,1.0,0.23602949857979005
0.7036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9378258719539074,7.5,34.0,13.0,15.0,0.07254856920943692,0.393517675452677,0.9971675611576222,0.3873184423177758,0.566975547171937
0.2545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.187969994053103,3.5,64.0,5.0,39.0,0.00936301832611064,0.6034517866103822,0.8168243815581343,0.8196559827568201,0.2648574468521903
0.8682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.122788220092946,4.0,30.0,46.0,15.0,0.03627493065641352,0.17965815506349092,1.0,0.9205450179112805,0.4579824381240071
0.1418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.429411318429769,9.0,56.0,6.0,31.0,0.24059155576657387,0.6749321575601043,1.0,0.9902279201128369,0.13773372758658792
0.1191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.905864876433382,6.0,82.0,5.0,42.0,0.8218468421030087,0.8150496789456806,0.13389220011781455,0.5001913947102307,0.954325620955246
0.0591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0005453255274115,6.0,84.0,5.0,26.0,0.7871024664304441,0.823382446459601,0.7734390511282835,0.4644913243545393,0.3710994742787633
0.3755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3776452323981279,9.5,17.0,67.0,15.0,0.2604176701026639,0.47467336528935855,1.0,0.8457314731021582,0.4774603383288709
0.0318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.3736632648409506,8.5,37.0,23.0,29.0,0.06463181179209748,0.7118608671089154,1.0,1.0,0.15396038980683716
0.4445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.355156242471711,4.5,15.0,77.0,15.0,0.20665005676925852,0.5288911732634997,1.0,0.7714309164578005,0.4926581460189171
0.9536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0335028008550426,10.5,67.0,5.0,18.0,0.04334414039461232,0.28769263296085856,1.0,0.8748189393629325,0.4577877814140672
0.2782,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6758761423497393,7.5,35.0,26.0,23.0,0.7908739483981253,0.45559348443288483,0.4129349650061048,0.21296535474050882,0.7869229514549843
0.0318,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.6302317414951366,10.5,100.0,5.0,46.0,0.09054404782004144,0.6734949782592933,0.6942325429005008,0.8239485219778154,0.3175454202294557
0.5927,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.9216738713290913,6.0,30.0,19.0,15.0,0.7478472244264301,0.4971856350326683,0.6689088535675277,0.1424311726284565,1.0
0.2791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1745169196384022,3.5,87.0,5.0,21.0,0.026120778071521078,0.6810844384901739,0.9066034834841591,0.2960228917910753,0.4551675565966462
0.8809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7022545863937902,10.0,45.0,14.0,15.0,0.17207753778614843,0.2920758868527539,1.0,0.45219470552575736,0.5001235458303854
0.4964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.9450106002220435,9.5,25.0,27.0,15.0,0.047495967541434925,0.6322347409066528,1.0,0.6942818104857301,0.5073431485576396
0.2291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.278149676186784,10.0,54.0,6.0,29.0,0.7502423201115433,0.6514822431674231,0.5959764608925021,0.5181227583700584,0.31192230817885125
0.3191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.666627619019474,3.0,59.0,5.0,22.0,0.010909039690717548,0.7170951425445288,1.0,0.9059057401088172,0.3025824693257272
0.5809,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5948419051675926,4.5,52.0,11.0,20.0,0.8821133146419728,0.42326623435238653,0.6216652810635123,0.31097600518651847,0.9169448273182329
0.0964,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.481497341441236,8.0,50.0,6.0,34.0,0.7755524970060126,0.780437636522069,0.1271313966206219,0.34734799273757666,0.7901997167487808
0.0073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.492657231803281,7.0,57.0,5.0,30.0,0.19447732235929638,0.6274090986287254,0.462863225461556,0.4213184505978663,0.24925917867542696
0.37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.097196083167973,4.0,30.0,28.0,15.0,0.047113308968890655,0.6248898361085836,1.0,0.37567240704788996,0.6865755489631278
0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.740591165249241,11.0,58.0,9.0,29.0,0.21880712707906258,0.5885681296585095,1.0,0.9261392941817214,0.19992350916805812
0.8136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5880934076403108,5.5,41.0,17.0,17.0,0.047647366549883385,0.28016339644173915,1.0,0.8089461755363675,0.47209431665607227
0.0309,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0732620763404332,6.0,38.0,15.0,21.0,0.18772251582853405,0.703473694648128,1.0,1.0,0.26659053699065216
0.2973,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7473820427738107,10.0,99.0,5.0,46.0,0.7269404587584116,0.7600766305057945,0.11823301620552573,0.5930732535484677,0.9935954424783793
0.6291,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.072936279598466,9.0,93.0,5.0,52.0,0.7393077172356308,0.39833557852838697,0.2615374334949415,0.7427039188144352,0.7836867589372433
0.7264,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2075069148506339,10.5,74.0,5.0,25.0,0.23448588725516323,0.3215133751510181,1.0,1.0,0.2583462431483589
0.8691,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17492093696610214,7.5,37.0,26.0,19.0,0.2902709209274451,0.09589419476767752,1.0,0.8296891421268874,0.3032359232274807
0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.388147471133439,4.0,38.0,11.0,15.0,0.09220797684225868,0.9473968725374738,1.0,0.6744355586831773,0.477896356769571
0.1755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8696516795191815,10.5,82.0,5.0,41.0,0.25453235942319624,0.6126361050201952,0.5784720650465479,0.9031566094217472,0.16275092640558145
0.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.344369758533023,4.5,31.0,18.0,18.0,0.01608500430063814,0.5144557794930176,0.9227317181776092,0.5164484904875795,0.47475799940746377
0.1645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6007020484783474,5.0,94.0,5.0,33.0,0.05566771728229625,0.5065136445714765,0.8737142398015217,0.816652214616198,0.25582693814645296
0.5555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.205452645356165,10.5,19.0,46.0,15.0,0.22032554143363486,0.48855784297533966,1.0,0.8626028965605333,0.5218287154159466
0.1245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.291083325524694,8.5,80.0,5.0,33.0,0.057250310892017764,0.8311095324405114,1.0,0.9553338418841725,0.1940003237036294
0.4664,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.497109308497216,9.5,39.0,25.0,19.0,0.0513418880174919,0.4259290163613527,1.0,0.9879473399244568,0.3127388652573336
